from,to,type
008e5ad63292609ed85d2e42f57149c9c21f0dee,e2c9e42f8772aa72be7f430df42975fd70f13120,CITES
008e5ad63292609ed85d2e42f57149c9c21f0dee,02613d6e3ecf67ed9ae8ce67a35a92f3986bc4cf,CITES
008e5ad63292609ed85d2e42f57149c9c21f0dee,014b549953b0f9f15662a476d74a678da4075630,CITES
008e5ad63292609ed85d2e42f57149c9c21f0dee,0e88cd4babaf19ea5f7a954b41fade7f646b27d2,CITES
008e5ad63292609ed85d2e42f57149c9c21f0dee,413d55e1e4026c3a8bf29d5461b83a43db7acfb0,CITES
008e5ad63292609ed85d2e42f57149c9c21f0dee,8d2da3d9c262bc9b866d84676e36d0452bd56066,CITES
008e5ad63292609ed85d2e42f57149c9c21f0dee,f6346080729cb479458b37480a7696ac38c99db7,CITES
008e5ad63292609ed85d2e42f57149c9c21f0dee,7e5900271862667e68a03e50e6458a7d5e4b9e4c,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,b4dd322c7c486e2043e88dc9eeeb0e6cb09860d3,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,454cbd3531ae74d7d4fcc9fb08f6a56b161c033b,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,aaa805c0b23ba310c0f0792563dc7a23111e9ac7,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,955e8a3eda42f2d75226e3ee55843b46560ff039,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,a5d2a485d1e3048ae38f37896497f0de96888301,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,a175453ceff401c67ce503750418e66936331b06,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,8ad26fc4052c7281bfb99a6c97c6b15e4e384620,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,0047fb11cfd49b90933f93b51ce7a2e9333dfce5,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,50e3a2cc9cf1401e96d5b5703f421ef40c26060b,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,0e4837828118c3aa77fbfa8291f34fee70fc3f16,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,2759356c4f5ec0cfb85a73d6b63585cf91696076,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,00802dda6bb6fac896f86bbd010f0a64ef8641c1,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,cb28ab92dc14da7bbfcf9a8af28f36037a80c4e1,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,6389752e61f425e534724da317e45db5bef35961,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,1b5ac16e62005fd0ee8ad322c9cd0e7a2ad7d0cc,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,9621388c969ed6844606d8cd91a4c70088792abe,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,5d9d6f07f193026004bf4a1fe5bac4036c23ccc8,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,fbf863b49e6006c574a284fac47dcca6d7e0dc1c,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,13e7e151537ebb8cad71bcbf182a559724414f6f,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,186575de7fcb95d3e149a7e535232ec12cf9b108,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,03f9e1ef6e827a248969159c8dcc40e42644c722,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,fd495d6cf7c3169bc58550fdf32be6e16e2800f8,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,aa61aed60b0eb9cc38944dae646781c64b950d78,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,f436ff95dbf9301607e85a9f5264b7c725cf07fd,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,ea1d24518950433b9dbfa563b888f3585b044751,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,b9c415e55ac9fed153a08011e22616c31811f018,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,64af308cee0a72e67d5c3d1cb5584a80c0208d8a,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,92f68cc85697ea9abce91de6af4bd84a5cbdb477,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,a5e6f4ed864385bab62e577984cfa3d5ebc66036,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,46d8a471e6626b051fdd2537b68d496200b569a5,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,aab3d6d2ad37e4c438488310e7d2fdad4f2ded78,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,9965f9869d39d1375cf8d6329ea08001f579e973,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,d5387ce3820f9cd87f08c4cbc1e958325f611628,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,31e87e1725ea936e44b472dc84d611ea196ad002,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,62d647751993f0e5a68bed9a09669bb4d2ff67bf,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,38d3d59643b4dd5a573fba1cc993fa19d58b44f3,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,75ca252b6c7226f0ff978b3c695f200748fb0536,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,7bde27e449d1d8960bad9d48720466f786a05b09,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,97744c9c7a3d7ea4b7db174093344e6bc0a19ee5,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,d68932ebce63dc5d44079a1bafd4821d367080e8,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,4a53d64a6d505d991e83c4a1a514b95836d546a4,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,c86900fc9f326e9861adc395c7e4be93dcdb8c2c,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,dfefd40032f343d9a9d3a8647e44666b71473f1c,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,aae9de318cdfe78e5d7b61803b7a31f5af361ecb,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,4ab4b6e842efb880d956baec0b245dc53441a558,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,e99603b5b524485bcf1afb2f01acadc34dfb033c,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,2f94d6ab2ebce7b3c25e7ea39ff1e91ae41b5aa5,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,caa868e6a4ddc587768f98afd57ac26c174b06d6,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,fffd09ceeeb87acfdce4b258ac1c2677fdaa8931,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,d28650ddaa69b88fe54f52ea73b31181b430a730,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,929c0833ef4bdc53f59971c0486fd30412debc7d,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,f5bcf7ef2364bc402af1f1ef1fc411e1cfffaeca,CITES
008e878576ffe88f6b6a769d4f3489510935c6d0,6bdbb8dcf6b8549aa69172d89f08c72796ceca6f,CITES
009147ff202b4294327dd2453a61c2dceb370340,a584332b690d8d3d972d8b4a54db2c32fe27d5c3,CITES
009147ff202b4294327dd2453a61c2dceb370340,4ec9dc8d2f7195372941aee80dd96c54700b6603,CITES
009147ff202b4294327dd2453a61c2dceb370340,309c5b36a26ea98ca70688836a64029975979524,CITES
009147ff202b4294327dd2453a61c2dceb370340,b9b7686b465e4c9a080781ed32d11e5112766f48,CITES
009147ff202b4294327dd2453a61c2dceb370340,cb91016ac635aaa8cdcd6afbef524833205e9b71,CITES
009147ff202b4294327dd2453a61c2dceb370340,ecb582d981cdb61304166ff104077e92ef941eb0,CITES
009147ff202b4294327dd2453a61c2dceb370340,ccbc7c67085d0d43ca7925fcf535350283f2a048,CITES
009147ff202b4294327dd2453a61c2dceb370340,fc4602d2ca86a8078efad567121124fe08d11ce1,CITES
009147ff202b4294327dd2453a61c2dceb370340,db91f2a7d92b9a75932fed7e8374c4129382ad19,CITES
009147ff202b4294327dd2453a61c2dceb370340,12548c25ce915f5f8496a2e5e72ab3fbdc3e6d95,CITES
009147ff202b4294327dd2453a61c2dceb370340,745f8e36dc31281d3f2b94ad4dbbe1d940e0d4e0,CITES
009147ff202b4294327dd2453a61c2dceb370340,b5c0c1e60f0067bda605dc29df6f896f7e0b2b72,CITES
009147ff202b4294327dd2453a61c2dceb370340,2aedd1c37316955c9808c0adfcc3a855593e8015,CITES
009147ff202b4294327dd2453a61c2dceb370340,f5123520624c5e7f6acc2591b4f24dd06f655731,CITES
009147ff202b4294327dd2453a61c2dceb370340,d4b72938329634eaf951dd3d63d1ab8a17910342,CITES
009147ff202b4294327dd2453a61c2dceb370340,71ef214efae92e788b4020358d23d83525ab193e,CITES
009147ff202b4294327dd2453a61c2dceb370340,6cfbf053d22382cef7a924a4cf79bd422b9d96fb,CITES
009147ff202b4294327dd2453a61c2dceb370340,fbd65f0b1ec5e5f17e5ccb19d145969562978944,CITES
009147ff202b4294327dd2453a61c2dceb370340,9322aca63965f20829477e85f319b103b1d8b517,CITES
009147ff202b4294327dd2453a61c2dceb370340,8a13b8cda60a4a7830b47c61d6d3b11b7a77a4ef,CITES
009147ff202b4294327dd2453a61c2dceb370340,c2eb8cbfa71ead3e30d08fa5f2712a51950c6a40,CITES
009147ff202b4294327dd2453a61c2dceb370340,5d5df06316ee3b06797f4d739177bb133923663c,CITES
009147ff202b4294327dd2453a61c2dceb370340,7fead0bf397b0e74486eb1b00e86f79ba7f14706,CITES
009147ff202b4294327dd2453a61c2dceb370340,44d9a14545ba51a2e1be41469c77cedf15209a54,CITES
009147ff202b4294327dd2453a61c2dceb370340,edd4863873e555a3a26a5683a1328ef11aa68496,CITES
009147ff202b4294327dd2453a61c2dceb370340,a3b7cf6a618542ddc196519203751324dd3d0726,CITES
009147ff202b4294327dd2453a61c2dceb370340,c77356c57b88b165e0a66965a9b60d782b8056c9,CITES
009147ff202b4294327dd2453a61c2dceb370340,c4bbbba588e8345b92621a587acc5feb9d5f3b9b,CITES
009147ff202b4294327dd2453a61c2dceb370340,85f1a2585c5abce23813e3215dc2d32ee5a31c2a,CITES
009147ff202b4294327dd2453a61c2dceb370340,363512f3dc6659d05eba4b6f07339f8542bd2737,CITES
009147ff202b4294327dd2453a61c2dceb370340,4761080f9c1c4547c1b8832871eca2a9331f09c9,CITES
009147ff202b4294327dd2453a61c2dceb370340,f10d2754c28e68aff810e2d334c55ba042a2bdab,CITES
009147ff202b4294327dd2453a61c2dceb370340,0ec2a62edef364f4bef1e1b265d3d7869bb4444a,CITES
009147ff202b4294327dd2453a61c2dceb370340,79aa748e48e8a1d1de3f9eb7cbb81ca50ecad87f,CITES
009147ff202b4294327dd2453a61c2dceb370340,b02d2cf90e5b06e3278e23e7984c29b0307c5ef3,CITES
009147ff202b4294327dd2453a61c2dceb370340,5ab169aed6e76c20621a23c411f651aac423efe3,CITES
009147ff202b4294327dd2453a61c2dceb370340,5ac11714cda534bb9399458b3869fd5f7869dd50,CITES
009147ff202b4294327dd2453a61c2dceb370340,a6e72ff479fb58f0b714f07b0292c612dfe4ff05,CITES
00956800d26aa9b696d0b3d95cc3cbdcf69174b9,ae0b5bc32df03ebeea2435cb70f1c4c7f80b8ab6,CITES
00956800d26aa9b696d0b3d95cc3cbdcf69174b9,e8d7fc7220127040735b1f205ce813af90180c17,CITES
00956800d26aa9b696d0b3d95cc3cbdcf69174b9,2e6fb7d0ef62b80a543939a3062a3ba19153db75,CITES
00956800d26aa9b696d0b3d95cc3cbdcf69174b9,ff3004c8cfa0a08a8541a409e5842b3b7fba1415,CITES
00956800d26aa9b696d0b3d95cc3cbdcf69174b9,1b790af93457a3914e61a4912c9b9aafa9f78e5e,CITES
00956800d26aa9b696d0b3d95cc3cbdcf69174b9,f44ff0677dd1fc960f5cdf9d2ef4f8a5a56ba77d,CITES
00956800d26aa9b696d0b3d95cc3cbdcf69174b9,d5ed576effa823c176c54c935cdb97496095c32a,CITES
00956800d26aa9b696d0b3d95cc3cbdcf69174b9,8bcb1a2a3138a8d04510b6631ed0703ae5901cd4,CITES
00956800d26aa9b696d0b3d95cc3cbdcf69174b9,8434ec84b04f7d146d400fa5065bec093ed1fbbd,CITES
00956800d26aa9b696d0b3d95cc3cbdcf69174b9,b6e2e7caed75c3fcfec94e6239f0fe786208edb0,CITES
00956800d26aa9b696d0b3d95cc3cbdcf69174b9,2b6300010431fee4f83e5c8f9990d5b08c29914b,CITES
00956800d26aa9b696d0b3d95cc3cbdcf69174b9,d9a204be7529b941b1a5484bf1a4f6b35d56017a,CITES
00956800d26aa9b696d0b3d95cc3cbdcf69174b9,e589b1c5ab9b4fb9fd56f093cc873d387ab29f09,CITES
00960f721342b26bc18e7efe7efbaeff5d3a8080,8d406394c94a97a2e296f5916422ae35fca74199,CITES
00960f721342b26bc18e7efe7efbaeff5d3a8080,3d0f9d9a9c738f1a66ffedc7f3fe59e89a6fccca,CITES
00960f721342b26bc18e7efe7efbaeff5d3a8080,d14d99312cd81321de0984cd8fd831b4b9336440,CITES
00960f721342b26bc18e7efe7efbaeff5d3a8080,8fff9392717ff80f54913c65c927339f763e6805,CITES
00977ed9307f8b769cff25c94a2b1ef6116abef6,368e1115a7facc4a6b4b1c99bdd8f8e439cfb78d,CITES
00977ed9307f8b769cff25c94a2b1ef6116abef6,924d3b9576ae2e9f51dc3ca07e2c0eb5782938d9,CITES
00977ed9307f8b769cff25c94a2b1ef6116abef6,f5c4df0c75df54b0d10b0bf6e618902687cbafce,CITES
00977ed9307f8b769cff25c94a2b1ef6116abef6,c36991759325bedd19f69264f72d1cbf59a6158c,CITES
00977ed9307f8b769cff25c94a2b1ef6116abef6,a76735d460519ffeaacede3371127727782f21cc,CITES
00977ed9307f8b769cff25c94a2b1ef6116abef6,1c52c28ba0c5add4308a7cdb1c000d3ce4be7bbe,CITES
00977ed9307f8b769cff25c94a2b1ef6116abef6,982b955c900b04e9da64e3b39422690c13d6b94f,CITES
00977ed9307f8b769cff25c94a2b1ef6116abef6,d5355193db69c1ec9e03cf09e6c5045612d0b273,CITES
009839980b3cae29088e462a24b843785b6a3471,6ded422bcfcbb9b9c2a587bc0e626e37abe9df64,CITES
009839980b3cae29088e462a24b843785b6a3471,0606536a8907fd39ecb2d180cb98cf89ce30db4f,CITES
009839980b3cae29088e462a24b843785b6a3471,4e7f27582d6c51d697cb6fc71203082e5a091dca,CITES
009a6607d56e59347b225f5a747b8d0a0bead2e5,478b554a44f6100464c10ae841e760cd22a64ce4,CITES
009a6607d56e59347b225f5a747b8d0a0bead2e5,4c9bd866d1052cdec7c6ee030c5bca51068223c9,CITES
009a6607d56e59347b225f5a747b8d0a0bead2e5,72ddf7623980b7ea4dc0db602b88a5c5654e7e42,CITES
009a6607d56e59347b225f5a747b8d0a0bead2e5,dc0127f1317f1997aff71aa596c6e83c2665fe3a,CITES
009a6607d56e59347b225f5a747b8d0a0bead2e5,412de8215f6ec7272059d02bf16ba4a55a348669,CITES
009a6607d56e59347b225f5a747b8d0a0bead2e5,d8a14559b71c5af7e9bcb2957190c16f92cafd31,CITES
009a6607d56e59347b225f5a747b8d0a0bead2e5,87d2188bb7b70aae58ddbe351d667864f4063bcf,CITES
009a6607d56e59347b225f5a747b8d0a0bead2e5,e217f502687c0af8ebe1fe70088e3e94a0db6830,CITES
009a6607d56e59347b225f5a747b8d0a0bead2e5,442230be8f0b239d9f158b9bbfeb444c2974286b,CITES
009a6607d56e59347b225f5a747b8d0a0bead2e5,108ba818df6a475f1b48a897a53aea079c354785,CITES
009a6607d56e59347b225f5a747b8d0a0bead2e5,c40fe888e815854ba5700905257b504cfcf3aba8,CITES
009a6607d56e59347b225f5a747b8d0a0bead2e5,5f13e8608556e15a90f6f88afbaecb85a2747564,CITES
009a6607d56e59347b225f5a747b8d0a0bead2e5,93d63ec754f29fa22572615320afe0521f7ec66d,CITES
009a6607d56e59347b225f5a747b8d0a0bead2e5,2ddd153b93614d68dcc1303b7e1fd4f0cf2cc2ed,CITES
009a6607d56e59347b225f5a747b8d0a0bead2e5,da8f9211ea60755bb40811bb92de76be389566c6,CITES
009a6607d56e59347b225f5a747b8d0a0bead2e5,d3b660fdade163f0bba7fe191a801886666eb148,CITES
009a6607d56e59347b225f5a747b8d0a0bead2e5,4d8f2d14af5991d4f0d050d22216825cac3157bd,CITES
009a6607d56e59347b225f5a747b8d0a0bead2e5,2f970ae7f6a51a0404bbb1dfd68df099349a0a4c,CITES
009a6607d56e59347b225f5a747b8d0a0bead2e5,f6b51c8753a871dc94ff32152c00c01e94f90f09,CITES
009a6607d56e59347b225f5a747b8d0a0bead2e5,c6fa66a5705f54c155a748fbec34549b2dd46704,CITES
009a6607d56e59347b225f5a747b8d0a0bead2e5,799b424118419cf7fc78ed1bc407e3af03aba01f,CITES
009a6607d56e59347b225f5a747b8d0a0bead2e5,68c03788224000794d5491ab459be0b2a2c38677,CITES
009a6607d56e59347b225f5a747b8d0a0bead2e5,9e463eefadbcd336c69270a299666e4104d50159,CITES
009a6607d56e59347b225f5a747b8d0a0bead2e5,df2b0e26d0599ce3e70df8a9da02e51594e0e992,CITES
009a6607d56e59347b225f5a747b8d0a0bead2e5,4fdeb81ef4a141a6421feb23ab0640570ea70efe,CITES
009f70819134b341f748177547ecb5f6ab099b42,25f0f407ff564c9d1ce9b4c7eb1bca00ee1e501a,CITES
009f70819134b341f748177547ecb5f6ab099b42,9672a353c3208d4fe42b28a6f8dba0603e115c16,CITES
009f70819134b341f748177547ecb5f6ab099b42,03520b9faf2d22c33dbe02eb4777b3b9e0095cb9,CITES
009f70819134b341f748177547ecb5f6ab099b42,bcd8262488a6668513119584f376cfdf6111d297,CITES
009f70819134b341f748177547ecb5f6ab099b42,ce8de354e81d62fac546be15491989fc06523b6d,CITES
009f70819134b341f748177547ecb5f6ab099b42,d935e56576786cd57f529ae0a9f8f2ea4cd10e27,CITES
009f70819134b341f748177547ecb5f6ab099b42,1e83acfd7894f45c0ebd973f721fbc5922de0f83,CITES
009f70819134b341f748177547ecb5f6ab099b42,6ae70c6bfc7358907949aa8b5bdbdd191661a860,CITES
009f70819134b341f748177547ecb5f6ab099b42,3ccf40561d5a0886c2166bca29066fd42da32491,CITES
009f70819134b341f748177547ecb5f6ab099b42,4002abf3374634ec444cf073865402d53a7da5e5,CITES
009f70819134b341f748177547ecb5f6ab099b42,3c962d01fd3ff1947ef66ea2ac57bcaa32934271,CITES
009f70819134b341f748177547ecb5f6ab099b42,22be43c5b448519153dd69bae7faf7b817459057,CITES
009f70819134b341f748177547ecb5f6ab099b42,0124c36dced75f4665424b2afa3e1ade5a253e55,CITES
009f70819134b341f748177547ecb5f6ab099b42,fffeb323879c3c43694ff8369b5ac2666a5aa17a,CITES
009f70819134b341f748177547ecb5f6ab099b42,3d667a95618003395487183f7186387402a19ef2,CITES
009f70819134b341f748177547ecb5f6ab099b42,965ee7cf55129e18111081c913bace4dc62a6e55,CITES
009f70819134b341f748177547ecb5f6ab099b42,b5ce5f9579a2edd5765ba3c852c79d8d1ccb4890,CITES
009f70819134b341f748177547ecb5f6ab099b42,3eecabc1ea9e377f2c664793fdd380851c5e3edb,CITES
009f70819134b341f748177547ecb5f6ab099b42,cedd93b7fc75b56d9cb9cc29d51ba46ca850b039,CITES
009f70819134b341f748177547ecb5f6ab099b42,865b4f2d3b9a7ffd82bf0506751d54d6d711feb3,CITES
009f70819134b341f748177547ecb5f6ab099b42,c0ef206d3ad98b366d934acabb6ad5009ec3b26f,CITES
009f70819134b341f748177547ecb5f6ab099b42,6fbb6a467bff7723989a08b50cd8635579c88e7a,CITES
009f70819134b341f748177547ecb5f6ab099b42,285bad4e207570f348cbb99e7b5675bfe43f0efb,CITES
009f70819134b341f748177547ecb5f6ab099b42,67d6983066cf88ac916f9dabedf5872495b1445b,CITES
009f70819134b341f748177547ecb5f6ab099b42,bf8b3306c4e5248c19a7853d35b6a1dd265f6be2,CITES
009f70819134b341f748177547ecb5f6ab099b42,98670f8585ac339ba676f7b96be61b8874578c07,CITES
009f70819134b341f748177547ecb5f6ab099b42,a0e13238f322dfa116b2cb607606dae218cace5d,CITES
009f70819134b341f748177547ecb5f6ab099b42,efc82cdef6875439f58b77566f5a1ea4116eed4b,CITES
009f70819134b341f748177547ecb5f6ab099b42,754130318d6b1283495d87ec3b191a52f075647f,CITES
009f70819134b341f748177547ecb5f6ab099b42,088303e44d71896d7b215b23b95b5faebf077a1b,CITES
009f70819134b341f748177547ecb5f6ab099b42,de11864170b38297cfa28847e99414529f66c7dc,CITES
009f70819134b341f748177547ecb5f6ab099b42,bff0e3da46018c8f0a141f05a2e5958990f134e3,CITES
009f70819134b341f748177547ecb5f6ab099b42,599263845368219a5feb35dfa0d371f702383691,CITES
009f70819134b341f748177547ecb5f6ab099b42,7f3140a24dab1b3caf1d2811b757a5cb726bccf6,CITES
009f70819134b341f748177547ecb5f6ab099b42,960316ed40cfa25f54c3c896f3eb7f053f39da9a,CITES
009f70819134b341f748177547ecb5f6ab099b42,36206c12ad8db6ef97d275265f86670583382422,CITES
009f70819134b341f748177547ecb5f6ab099b42,1598c9680d097cc91ed5d55df01f4ee1dd138067,CITES
009f70819134b341f748177547ecb5f6ab099b42,5a47d6228e3478641778df5828f8c855f1e2906f,CITES
009f70819134b341f748177547ecb5f6ab099b42,7ade27a704f860ec7c6d89df98de90d76c6b8df9,CITES
009f70819134b341f748177547ecb5f6ab099b42,3f59dd2abaf0bbadf12e58bb031548d38252477c,CITES
009f70819134b341f748177547ecb5f6ab099b42,d02bfd71501b240f3c9d74ce29e8507201ebcf5b,CITES
009f70819134b341f748177547ecb5f6ab099b42,95d63b6d2ce57a8d9acf9251e54663442bd5a2b8,CITES
009f70819134b341f748177547ecb5f6ab099b42,53d13a2bad8fc0e06f0a7c47f40aca635ad15450,CITES
009f70819134b341f748177547ecb5f6ab099b42,0ca28c83662fd7a6e0ace8746337bba5f697698b,CITES
009f70819134b341f748177547ecb5f6ab099b42,97ead555366cd88077719dc9e65895cc3b914ed4,CITES
009f70819134b341f748177547ecb5f6ab099b42,c4a8a006c7db538e6ccc528a92b5fea1c8311207,CITES
009f70819134b341f748177547ecb5f6ab099b42,361dcfc389dbe51c94957fe7eb126055449a174e,CITES
009f70819134b341f748177547ecb5f6ab099b42,aa9ddde4fc8806c90be515e36ef82557c9eb456c,CITES
009f70819134b341f748177547ecb5f6ab099b42,ce66f1d581e748752846ed1fee9fc0f062235bb8,CITES
009f70819134b341f748177547ecb5f6ab099b42,2a2e260e8bff1c68efce32f814300a5398753731,CITES
009f70819134b341f748177547ecb5f6ab099b42,f434c06d13c037acb06e2da536933396afab527d,CITES
009f70819134b341f748177547ecb5f6ab099b42,62f7681b0e30ddf513cbced3e1ae00f62f968d79,CITES
009f70819134b341f748177547ecb5f6ab099b42,07b95afe89e97154adf526c41e2120b261922d55,CITES
009f70819134b341f748177547ecb5f6ab099b42,5f2d3a07d85801c0d6e5e0c9d109895d179aae6a,CITES
009f70819134b341f748177547ecb5f6ab099b42,72379099cc93e98462433e1c04192d1f7c6bb463,CITES
009f70819134b341f748177547ecb5f6ab099b42,f51afcf5f8faee5f717d073875f2c3ceeabcfa3b,CITES
009f70819134b341f748177547ecb5f6ab099b42,7381c1d1acb2152cf979068660298a59250e62e8,CITES
009f70819134b341f748177547ecb5f6ab099b42,2a98d3983fb338735c99bd44b7da1298dcdfe03f,CITES
009f70819134b341f748177547ecb5f6ab099b42,bae983688ddaa835ed9bb2557c1423e19f68103a,CITES
009f70819134b341f748177547ecb5f6ab099b42,4f9e6e39ff663de36d41ad387aebe35488d86213,CITES
009f70819134b341f748177547ecb5f6ab099b42,2e3fac7a830ad41166e301ab82a9f6f394a3821a,CITES
009f70819134b341f748177547ecb5f6ab099b42,8d7012eef3c02e1ff845933da7f4441d8af89380,CITES
009f70819134b341f748177547ecb5f6ab099b42,61edd097554eaa79fb89db57ac4209c893aa9620,CITES
009f70819134b341f748177547ecb5f6ab099b42,c86bba8b908540d7b01cb9581b45a6d2ecc3868a,CITES
009f70819134b341f748177547ecb5f6ab099b42,b595a5f0956e11daef61df49f5d3cf1250b5034a,CITES
009f70819134b341f748177547ecb5f6ab099b42,292bf42ad66915d1cb1147b1d69887e14404cae3,CITES
009f70819134b341f748177547ecb5f6ab099b42,1abcb7d5772e802dfa84409ec2d685b32157f8ec,CITES
009f70819134b341f748177547ecb5f6ab099b42,0e195e13955a54d11bb2ba9cdea38845de942a98,CITES
009f70819134b341f748177547ecb5f6ab099b42,cc56a50f6e815743cd0100368054d023e4a02879,CITES
009f70819134b341f748177547ecb5f6ab099b42,05a5e26a730b1d40a10f55599457d5cbd5c57f2c,CITES
009f70819134b341f748177547ecb5f6ab099b42,f92c8e080611972c2b2f560e1afb9bc9d333062d,CITES
009f70819134b341f748177547ecb5f6ab099b42,f25a0051d815e78c8c2e2762e49c8b4ce07f0ac0,CITES
009f70819134b341f748177547ecb5f6ab099b42,95802dd87e3ad0a893d48c2ea2b990fb2ccd364f,CITES
009f70819134b341f748177547ecb5f6ab099b42,d35c44ad5bbb993ebcd8c771fca590b98300a87d,CITES
009f70819134b341f748177547ecb5f6ab099b42,7132f32a0ba9fad4a03c5740b8825b7cb31026b4,CITES
009f70819134b341f748177547ecb5f6ab099b42,79fde301def16a00b49381c04fa2bb512344be66,CITES
009f70819134b341f748177547ecb5f6ab099b42,ff999e6f91e1453b8705011b678028b294631ccc,CITES
009f70819134b341f748177547ecb5f6ab099b42,80bfe43eb77a5f2d1ce5aec58689a447440fa6e1,CITES
009f70819134b341f748177547ecb5f6ab099b42,ddf784c8e12525143feb73a2fcecf8ef309db1eb,CITES
009f70819134b341f748177547ecb5f6ab099b42,2b1e4c2171da16b564d32cfa92361b1546829212,CITES
009f70819134b341f748177547ecb5f6ab099b42,8f4077023fea91adff850af444bb3b25d1a5011c,CITES
009f70819134b341f748177547ecb5f6ab099b42,806c6200245f39219f32512ef75e771ad781daf2,CITES
009f70819134b341f748177547ecb5f6ab099b42,5f1c28ec04ff814dfb36826271ed65a5142e894e,CITES
009f70819134b341f748177547ecb5f6ab099b42,1c64e09bf1e31ebc486745f9e7f2e5ac79613ce9,CITES
009f70819134b341f748177547ecb5f6ab099b42,c8e3ded64009effb60f8964a9a6e3a2a553618c8,CITES
009f70819134b341f748177547ecb5f6ab099b42,172be43e2c6457ceabf5930883f39e26a3a3112a,CITES
009f70819134b341f748177547ecb5f6ab099b42,f4fc64a7603993963dd7a6272b7976817056560d,CITES
009f70819134b341f748177547ecb5f6ab099b42,95f677f801ad8c97253148b2ded2add9ef36e6c0,CITES
009f70819134b341f748177547ecb5f6ab099b42,1615369e21535deee66f43936fcd422d8002679d,CITES
009f70819134b341f748177547ecb5f6ab099b42,6aac4b745cdf06a1149961845467fc71b18e6278,CITES
009f70819134b341f748177547ecb5f6ab099b42,03d73a21411f4e36b7094f3893487e29f7fb78b7,CITES
009f70819134b341f748177547ecb5f6ab099b42,6ff927164ec4c6d369a12784152ff1ab62ed7270,CITES
009f70819134b341f748177547ecb5f6ab099b42,ae6b64252778a3bbb766baea20fa7a540845315a,CITES
009f70819134b341f748177547ecb5f6ab099b42,009fba791e4eacfe92d0adfb6c8e985a0180c7dc,CITES
009f70819134b341f748177547ecb5f6ab099b42,1d0635cda34b8af995313848a0c42bac6efe79ec,CITES
009f70819134b341f748177547ecb5f6ab099b42,398e5973e45533055887090ba946186d01f8bda3,CITES
009f70819134b341f748177547ecb5f6ab099b42,b7fb17d43607569a7b5a28967ce1d08badcf3e6e,CITES
00a528588be37a33475611cbfbcf44b74fadc646,e99a496bb8f5232874c691d4d521d336a84e17fa,CITES
00a528588be37a33475611cbfbcf44b74fadc646,1f6f6357fa1bbfa2dae9bd45b8486baadef90981,CITES
